task_id,kind,dataset,model,seed,method,attack,returncode,elapsed_seconds,physical_gpu,actual_batch_size,actual_cache_attack_batch_size,actual_rpcf_batch_size,actual_rpcf_eval_batch_size,status,output_exists,artifact
train_ea_bciciv2a_atcnet_seed45_ea_forward,train_ea,bciciv2a,atcnet,45,ea_forward,,0,1613.2776577472687,4,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_atcnet_seed45_madry,rpcf_cache,bciciv2a,atcnet,45,madry,,0,46089.06251358986,4,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_atcnet_seed45.pth
rpcf_at_bciciv2a_atcnet_seed45_rpcf_at,rpcf_at,bciciv2a,atcnet,45,rpcf_at,,0,26133.50590276718,4,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_atcnet_seed46_madry,train_standard,bciciv2a,atcnet,46,madry,,0,19341.85695552826,3,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_atcnet_seed46_trades,train_standard,bciciv2a,atcnet,46,trades,,0,14139.150885820389,3,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_atcnet_seed46_fbf,train_standard,bciciv2a,atcnet,46,fbf,,0,6976.568332910538,5,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_atcnet_seed46_ea_forward,train_ea,bciciv2a,atcnet,46,ea_forward,,0,1489.0753440856934,5,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_atcnet_seed46_madry,rpcf_cache,bciciv2a,atcnet,46,madry,,0,44934.70995545387,5,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_atcnet_seed46.pth
rpcf_at_bciciv2a_atcnet_seed46_rpcf_at,rpcf_at,bciciv2a,atcnet,46,rpcf_at,,0,27320.71388220787,5,128,32,64,128,completed,True,checkpoints/bciciv2a_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_conformer_seed42_madry,train_standard,bciciv2a,conformer,42,madry,,0,1511.4965271949768,6,128,32,64,128,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_conformer_seed42_trades,train_standard,bciciv2a,conformer,42,trades,,0,1515.5307240486145,6,128,32,64,128,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_conformer_seed42_fbf,train_standard,bciciv2a,conformer,42,fbf,,0,508.5744502544403,6,128,32,64,128,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_conformer_seed42_ea_forward,train_ea,bciciv2a,conformer,42,ea_forward,,0,928.9279131889343,6,128,32,64,128,completed,True,checkpoints/bciciv2a_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_conformer_seed42_madry,rpcf_cache,bciciv2a,conformer,42,madry,,0,27397.946554660797,6,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_conformer_seed42.pth
rpcf_at_bciciv2a_conformer_seed42_rpcf_at,rpcf_at,bciciv2a,conformer,42,rpcf_at,,0,3748.2319180965424,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_conformer_seed43_madry,train_standard,bciciv2a,conformer,43,madry,,0,1593.008108139038,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_conformer_seed43_trades,train_standard,bciciv2a,conformer,43,trades,,0,1316.8217124938965,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_conformer_seed43_fbf,train_standard,bciciv2a,conformer,43,fbf,,0,486.4234023094177,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_conformer_seed43_ea_forward,train_ea,bciciv2a,conformer,43,ea_forward,,0,800.4513721466064,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_conformer_seed43_madry,rpcf_cache,bciciv2a,conformer,43,madry,,0,27508.67786359787,0,128,32,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_conformer_seed43.pth
rpcf_at_bciciv2a_conformer_seed43_rpcf_at,rpcf_at,bciciv2a,conformer,43,rpcf_at,,0,3369.2449774742126,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_conformer_seed44_madry,train_standard,bciciv2a,conformer,44,madry,,0,1599.0152933597565,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_conformer_seed44_trades,train_standard,bciciv2a,conformer,44,trades,,0,1624.9859356880188,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_conformer_seed44_fbf,train_standard,bciciv2a,conformer,44,fbf,,0,486.3992221355438,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_conformer_seed44_ea_forward,train_ea,bciciv2a,conformer,44,ea_forward,,0,934.5512430667877,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_conformer_seed44_madry,rpcf_cache,bciciv2a,conformer,44,madry,,0,27670.63029360771,6,128,32,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_conformer_seed44.pth
rpcf_at_bciciv2a_conformer_seed44_rpcf_at,rpcf_at,bciciv2a,conformer,44,rpcf_at,,0,3389.326125383377,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_conformer_seed45_madry,train_standard,bciciv2a,conformer,45,madry,,0,1574.9137120246887,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_conformer_seed45_trades,train_standard,bciciv2a,conformer,45,trades,,0,1314.771371126175,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_conformer_seed45_fbf,train_standard,bciciv2a,conformer,45,fbf,,0,482.225129365921,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_conformer_seed45_ea_forward,train_ea,bciciv2a,conformer,45,ea_forward,,0,2853.551959991455,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_conformer_seed45_madry,rpcf_cache,bciciv2a,conformer,45,madry,,0,27632.105851888657,0,128,32,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_conformer_seed45.pth
rpcf_at_bciciv2a_conformer_seed45_rpcf_at,rpcf_at,bciciv2a,conformer,45,rpcf_at,,0,3502.2212953567505,0,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_conformer_seed46_madry,train_standard,bciciv2a,conformer,46,madry,,0,1554.960215330124,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_conformer_seed46_trades,train_standard,bciciv2a,conformer,46,trades,,0,1396.8479399681091,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_conformer_seed46_fbf,train_standard,bciciv2a,conformer,46,fbf,,0,558.2646834850311,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_conformer_seed46_ea_forward,train_ea,bciciv2a,conformer,46,ea_forward,,0,1568.6533031463623,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_conformer_seed46_madry,rpcf_cache,bciciv2a,conformer,46,madry,,0,27762.239037036896,6,128,32,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_conformer_seed46.pth
rpcf_at_bciciv2a_conformer_seed46_rpcf_at,rpcf_at,bciciv2a,conformer,46,rpcf_at,,0,3500.104623556137,6,128,32,32,64,completed,True,checkpoints/bciciv2a_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tcnet_seed42_madry,train_standard,bciciv2a,tcnet,42,madry,,0,682.4419023990631,1,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tcnet_seed42_trades,train_standard,bciciv2a,tcnet,42,trades,,0,18683.338968753815,1,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tcnet_seed42_fbf,train_standard,bciciv2a,tcnet,42,fbf,,0,10306.585625886917,1,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tcnet_seed42_ea_forward,train_ea,bciciv2a,tcnet,42,ea_forward,,0,2064.4381544589996,1,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tcnet_seed42_madry,rpcf_cache,bciciv2a,tcnet,42,madry,,0,38381.49606871605,1,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tcnet_seed42.pth
rpcf_at_bciciv2a_tcnet_seed42_rpcf_at,rpcf_at,bciciv2a,tcnet,42,rpcf_at,,0,7525.881640911102,1,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tcnet_seed43_madry,train_standard,bciciv2a,tcnet,43,madry,,0,11443.555561065674,4,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tcnet_seed43_trades,train_standard,bciciv2a,tcnet,43,trades,,0,24160.175150871277,4,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tcnet_seed43_fbf,train_standard,bciciv2a,tcnet,43,fbf,,0,9696.588427782059,4,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tcnet_seed43_ea_forward,train_ea,bciciv2a,tcnet,43,ea_forward,,0,844.9488844871521,4,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tcnet_seed43_madry,rpcf_cache,bciciv2a,tcnet,43,madry,,0,37936.09783887863,4,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tcnet_seed43.pth
rpcf_at_bciciv2a_tcnet_seed43_rpcf_at,rpcf_at,bciciv2a,tcnet,43,rpcf_at,,0,11291.39813876152,4,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tcnet_seed44_madry,train_standard,bciciv2a,tcnet,44,madry,,0,552.557719707489,6,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tcnet_seed44_trades,train_standard,bciciv2a,tcnet,44,trades,,0,25338.96355652809,6,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tcnet_seed44_fbf,train_standard,bciciv2a,tcnet,44,fbf,,0,7969.307141542435,6,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tcnet_seed44_ea_forward,train_ea,bciciv2a,tcnet,44,ea_forward,,0,1384.569094657898,6,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tcnet_seed44_madry,rpcf_cache,bciciv2a,tcnet,44,madry,,0,37103.43378543854,6,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tcnet_seed44.pth
rpcf_at_bciciv2a_tcnet_seed44_rpcf_at,rpcf_at,bciciv2a,tcnet,44,rpcf_at,,0,8431.862624168396,6,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tcnet_seed45_madry,train_standard,bciciv2a,tcnet,45,madry,,0,556.7058701515198,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tcnet_seed45_trades,train_standard,bciciv2a,tcnet,45,trades,,0,17616.963310956955,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tcnet_seed45_fbf,train_standard,bciciv2a,tcnet,45,fbf,,0,21806.5770175457,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tcnet_seed45_ea_forward,train_ea,bciciv2a,tcnet,45,ea_forward,,0,1662.2471454143524,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tcnet_seed45_madry,rpcf_cache,bciciv2a,tcnet,45,madry,,0,37028.15941786766,0,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tcnet_seed45.pth
rpcf_at_bciciv2a_tcnet_seed45_rpcf_at,rpcf_at,bciciv2a,tcnet,45,rpcf_at,,0,9543.092904090881,0,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_bciciv2a_tcnet_seed46_madry,train_standard,bciciv2a,tcnet,46,madry,,0,19112.583676576614,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_bciciv2a_tcnet_seed46_trades,train_standard,bciciv2a,tcnet,46,trades,,0,26099.229148864746,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_bciciv2a_tcnet_seed46_fbf,train_standard,bciciv2a,tcnet,46,fbf,,0,4698.965487718582,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_bciciv2a_tcnet_seed46_ea_forward,train_ea,bciciv2a,tcnet,46,ea_forward,,0,869.2484362125397,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_bciciv2a_tcnet_seed46_madry,rpcf_cache,bciciv2a,tcnet,46,madry,,0,38869.122074604034,2,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/bciciv2a_tcnet_seed46.pth
rpcf_at_bciciv2a_tcnet_seed46_rpcf_at,rpcf_at,bciciv2a,tcnet,46,rpcf_at,,0,8849.70929646492,2,128,32,64,128,completed,True,checkpoints/bciciv2a_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
attack_thubenchmark_eegnet_seed42_madry_autoattack,attack,thubenchmark,eegnet,42,madry,autoattack,0,1522.853503227234,3,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_madry_autoattack.pth
attack_thubenchmark_eegnet_seed42_madry_fgsm,attack,thubenchmark,eegnet,42,madry,fgsm,0,18.00704598426819,3,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_madry_fgsm.pth
attack_thubenchmark_eegnet_seed42_madry_pgd,attack,thubenchmark,eegnet,42,madry,pgd,0,104.03687143325806,3,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_madry_pgd.pth
attack_thubenchmark_eegnet_seed42_madry_cw,attack,thubenchmark,eegnet,42,madry,cw,0,108.03842997550964,3,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_madry_cw.pth
attack_thubenchmark_eegnet_seed42_trades_autoattack,attack,thubenchmark,eegnet,42,trades,autoattack,0,1565.450611114502,3,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_trades_autoattack.pth
attack_thubenchmark_eegnet_seed42_trades_fgsm,attack,thubenchmark,eegnet,42,trades,fgsm,0,40.021339893341064,4,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_trades_fgsm.pth
attack_thubenchmark_eegnet_seed42_trades_pgd,attack,thubenchmark,eegnet,42,trades,pgd,0,122.10019731521606,4,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_trades_pgd.pth
attack_thubenchmark_eegnet_seed42_trades_cw,attack,thubenchmark,eegnet,42,trades,cw,0,122.05976414680481,4,128,16,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed42_trades_cw.pth
